Date,DxA4,DxPL,DxSM,CcA4,CcPL,CcSM,FtA4,FtPL,FtSM,DwA4,DwPL,DwSM,NiA4,NikPL,NikSM,OzA4,OzPL,OzSM,tot,,4,,,,,,,,,,,,,,,
10/07/2012,270,41,6,160,8,5,580,37,9,-571,81,6,73,-64,5,-271,22,8,125,,,,,,,,,,,,,,,,,
11/07/2012,-9,-41,5,112,2,6,0,0,8,-385,49,6,409,32,6,131,-3,7,39,,,,,,,,,,,,,,,,,
12/07/2012,405,8,5,-17,9,7,-64,56,9,-201,30,7,-1327,139,7,-232,29,8,271,,,,,,,,,,,,,,,,,
13/07/2012,210,111,5,-129,-33,6,1,58,9,382,203,8,-990,-23,6,-79,-12,7,304,,,,,,,,,,,,,,,,,
16/07/2012,185,15,6,-78,-4,6,-514,4,9,-251,49,8,0,0,0,245,25,7,89,,,,,,,,,,,,,,,,,
17/07/2012,462,-6,5,222,-10,6,-392,33,9,526,77,8,649,14,6,-96,-32,6,76,,,,,,,,,,,,,,,,,
18/07/2012,-20,-82,5,253,40,6,-187,-57,8,112,112,9,659,-69,5,34,-19,5,-75,,,,,,,,,,,,,,,,,
19/07/2012,57,51,6,-100,-17,6,641,28,8,-285,-33,8,503,1,5,235,80,5,110,,,,,,,,,,,,,,,,,
20/07/2012,-42,112,6,-10,65,6,106,-62,7,-502,120,8,-201,116,6,-967,5,5,356,,,,,,,,,,,,,,,,,
23/07/2012,-42,143,7,-440,58,6,-459,118,7,-1083,98,9,-108,74,6,171,-72,5,419,,,,,,,,,,,,,,,,,
24/07/2012,396,-31,6,162,-39,5,76,-35,6,-222,104,9,-11,10,7,-130,-2,4,7,,,,,,,,,,,,,,,,,
25/07/2012,-210,-19,6,254,15,5,-10,1,7,-1087,-58,8,120,-45,7,-597,10,5,-96,,,,,,,,,,,,,,,,,
26/07/2012,609,190,6,580,112,5,84,75,7,170,207,8,-1460,-35,6,-31,-23,4,526,,,,,,,,,,,,,,,,,
27/07/2012,236,84,6,415,55,6,686,54,7,1032,187,8,300,20,6,-122,-60,4,340,,,,,,,,,,,,,,,,,
30/07/2012,191,45,6,-232,-22,6,-63,-67,6,-452,2,8,25,-24,6,162,33,4,-33,,,,,,,,,,,,,,,,,
31/07/2012,-92,9,7,-220,27,7,-311,59,6,-248,63,8,819,94,6,-529,-22,4,230,,,,,,,,,,,,,,,,,
01/08/2012,-236,22,8,-546,-23,6,430,78,7,-459,32,8,-237,-20,6,-808,6,5,95,,,,,,,,,,,,,,,,,
02/08/2012,-173,150,8,-550,84,7,-359,51,7,40,-91,8,-107,-10,5,284,7,5,191,,,,,,,,,,,,,,,,,
03/08/2012,492,240,8,98,129,7,406,125,8,263,211,8,-1147,-15,4,-341,47,5,737,,,,,,,,,,,,,,,,,
06/08/2012,202,73,8,-176,-37,6,-400,-22,7,-630,-18,7,198,43,4,917,50,6,89,,,,,,,,,,,,,,,,,
07/08/2012,218,59,9,-145,-53,6,-276,-32,7,-329,-50,6,927,89,4,426,18,7,31,,,,,,,,,,,,,,,,,
08/08/2012,384,21,10,-194,1,6,-80,-5,6,-107,-18,6,764,-8,4,212,22,7,13,,,,,,,,,,,,,,,,,
09/08/2012,-32,14,10,-548,-3,5,-427,-6,5,-1606,10,6,-340,-108,4,109,-3,7,-96,,,,,,,,,,,,,,,,,
10/08/2012,58,17,10,-261,2,5,-160,5,5,-421,-45,5,-63,41,4,318,-27,7,-7,,,,,,,,,,,,,,,,,
13/08/2012,-128,26,10,132,-4,5,-327,15,6,-77,36,5,72,13,5,-303,-7,6,79,,,,,,,,,,,,,,,,,
14/08/2012,-427,-9,9,40,6,5,426,33,6,-419,-4,4,-321,-16,4,-52,-7,6,3,,,,,,,,,,,,,,,,,
15/08/2012,-864,6,9,444,13,6,182,-32,5,863,7,4,40,-35,4,-419,10,6,-31,,,,,,,,,,,,,,,,,
16/08/2012,-105,-38,8,-446,-20,5,-650,-1,4,-670,-87,4,397,126,5,15,47,6,27,,,,,,,,,,,,,,,,,
17/08/2012,-75,-30,7,-397,4,5,583,18,4,217,24,4,-519,-42,5,621,40,6,14,,,,,,,,,,,,,,,,,
20/08/2012,-143,3,7,-464,3,6,-185,28,5,67,-3,4,-1541,31,5,-412,2,6,64,,,,,,,,,,,,,,,,,
21/08/2012,-73,-40,6,657,21,7,-182,-34,5,887,-68,4,663,-8,4,857,19,6,-110,,,,,,,,,,,,,,,,,
22/08/2012,-277,30,6,-627,23,7,-1380,84,6,1416,-25,4,462,-19,4,-618,8,6,101,,,,,,,,,,,,,,,,,
23/08/2012,-291,116,6,-349,53,8,20,3,7,-43,113,4,522,97,5,1122,9,7,391,,,,,,,,,,,,,,,,,
24/08/2012,-538,-13,5,353,1,8,809,0,6,134,105,5,-919,-1,4,970,-36,7,56,,,,,,,,,,,,,,,,,
27/08/2012,-129,-87,4,-93,-40,8,0,0,0,-411,33,5,-737,55,4,-660,6,8,-33,,,,,,,,,,,,,,,,,
28/08/2012,-535,1,5,-407,8,8,113,-1,5,898,-20,5,-581,106,5,262,13,9,107,,,,,,,,,,,,,,,,,
29/08/2012,423,8,5,-515,13,8,-115,32,5,777,4,5,-102,-24,5,-216,5,9,38,,,,,,,,,,,,,,,,,
30/08/2012,-227,67,6,238,-26,8,-314,24,6,1201,-100,5,-1287,78,5,-190,42,9,85,,,,,,,,,,,,,,,,,
31/08/2012,868,73,7,203,35,8,124,-8,6,417,88,5,-570,52,6,315,-1,8,239,,,,,,,,,,,,,,,,,
03/09/2012,-354,-68,6,116,52,8,146,46,6,0,0,0,-290,53,6,479,18,8,101,,,,,,,,,,,,,,,,,
04/09/2012,671,-80,6,-111,60,8,-153,86,6,-458,56,6,-387,12,7,132,-26,7,108,,,,,,,,,,,,,,,,,
05/09/2012,457,23,6,-551,-7,7,-195,14,7,1112,12,7,-125,77,8,-51,28,7,147,,,,,,,,,,,,,,,,,
06/09/2012,465,183,6,38,97,7,412,119,7,368,247,8,-99,9,8,314,34,7,689,,,,,,,,,,,,,,,,,
07/09/2012,497,30,7,-129,1,7,251,18,7,-904,-17,7,-98,-51,8,184,17,8,-2,,,,,,,,,,,,,,,,,
10/09/2012,-35,-6,7,-513,8,8,-507,2,8,-1100,55,7,408,16,8,252,9,8,84,,,,,,,,,,,,,,,,,
11/09/2012,668,113,7,42,45,8,-1019,1,9,981,68,7,-532,4,8,137,-10,7,221,,,,,,,,,,,,,,,,,
12/09/2012,-48,-12,6,45,-2,7,-1312,10,9,-177,-11,7,1482,133,9,-101,-35,6,83,,,,,,,,,,,,,,,,,
13/09/2012,-32,32,6,-210,39,8,1103,38,9,-16,-210,6,345,45,9,-267,23,6,-33,,,,,,,,,,,,,,,,,
14/09/2012,-164,-14,5,484,9,8,98,96,10,87,53,7,369,61,9,94,37,7,242,,,,,,,,,,,,,,,,,
17/09/2012,260,14,6,116,-5,7,-267,22,10,59,-36,6,0,0,0,-90,1,7,-4,,,,,,,,,,,,,,,,,
18/09/2012,310,-2,6,-167,21,7,-288,26,10,232,13,6,-101,31,9,6,-4,7,85,,,,,,,,,,,,,,,,,
19/09/2012,349,4,6,-202,-3,7,762,20,10,172,13,6,335,65,9,676,22,7,121,,,,,,,,,,,,,,,,,
20/09/2012,489,66,6,-259,-9,6,-411,33,10,-190,-22,5,-507,87,9,310,-16,6,139,,,,,,,,,,,,,,,,,
21/09/2012,-442,-43,5,246,3,6,147,-2,9,-414,17,6,-440,3,9,476,11,6,-11,,,,,,,,,,,,,,,,,
24/09/2012,-431,7,6,-578,4,6,-267,14,9,92,-19,5,470,-2,9,397,-22,5,-18,,,,,,,,,,,,,,,,,
25/09/2012,-178,-19,5,-32,-24,5,61,21,9,-157,102,5,421,61,9,185,-13,5,128,,,,,,,,,,,,,,,,,
26/09/2012,216,-86,5,-282,57,6,-216,92,9,80,-45,5,-72,35,9,48,-5,5,48,,,,,,,,,,,,,,,,,
27/09/2012,405,-23,4,-147,-2,5,138,11,9,-342,-72,5,378,94,9,-3,-24,4,-16,,,,,,,,,,,,,,,,,
28/09/2012,-21,115,5,129,-102,4,-41,37,9,295,-49,4,-549,117,9,239,4,4,122,,,,,,,,,,,,,,,,,
01/10/2012,129,99,5,68,87,5,600,78,9,166,77,5,310,-18,8,-79,-2,3,321,,,,,,,,,,,,,,,,,
02/10/2012,-231,-28,5,339,3,5,193,-10,8,340,-33,4,18,-40,7,-151,-39,3,-147,,,,,,,,,,,,,,,,,
03/10/2012,-115,-39,4,-323,-9,5,-317,-16,7,585,16,4,237,-31,6,410,7,3,-72,,,,,,,,,,,,,,,,,
04/10/2012,-714,63,4,-27,21,6,-359,-2,6,1145,80,5,-357,-42,5,325,14,4,134,,,,,,,,,,,,,,,,,
05/10/2012,-305,-70,4,53,47,6,-22,-43,6,310,41,5,-911,-13,4,1096,41,4,3,,,,,,,,,,,,,,,,,
08/10/2012,26,-49,3,-124,22,6,153,-29,5,-346,5,6,0,0,0,-632,12,5,-39,,,,,,,,,,,,,,,,,
09/10/2012,-852,71,4,-82,37,7,-579,32,5,-516,109,6,-878,52,5,332,24,6,325,,,,,,,,,,,,,,,,,
10/10/2012,-45,14,5,-84,5,7,-770,33,5,-142,129,7,-566,55,5,-805,8,7,244,,,,,,,,,,,,,,,,,
11/10/2012,943,89,6,334,61,8,296,53,5,120,-20,7,-225,-32,4,482,-7,7,144,,,,,,,,,,,,,,,,,
12/10/2012,228,-29,5,-331,12,9,72,-37,4,691,3,8,-281,74,4,180,5,7,28,,,,,,,,,,,,,,,,,
15/10/2012,41,24,5,-35,-32,8,64,13,4,1112,94,8,552,60,4,374,-4,7,155,,,,,,,,,,,,,,,,,
16/10/2012,-683,-67,5,63,57,8,-293,-64,4,689,128,9,-84,-62,4,109,8,8,0,,,,,,,,,,,,,,,,,
17/10/2012,-473,-14,5,-284,-24,8,-151,-41,4,-477,-17,8,294,30,5,287,37,8,-29,,,,,,,,,,,,,,,,,
18/10/2012,-217,-36,4,54,7,8,-162,-6,4,-362,4,8,534,96,6,342,-5,7,60,,,,,,,,,,,,,,,,,
19/10/2012,-279,33,5,-794,23,8,-394,21,5,-209,201,8,-270,-59,6,224,13,7,232,,,,,,,,,,,,,,,,,
22/10/2012,469,-44,5,-171,15,8,38,-13,5,190,2,8,568,136,7,330,-17,6,79,,,,,,,,,,,,,,,,,
23/10/2012,-383,165,5,-283,80,8,414,-85,4,-771,243,8,-97,52,7,299,5,6,460,,,,,,,,,,,,,,,,,
24/10/2012,-157,9,5,158,4,8,198,7,4,1406,-27,7,478,58,7,177,-37,5,14,,,,,,,,,,,,,,,,,
25/10/2012,-253,3,5,-417,16,8,360,0,3,1462,24,8,1298,103,8,-423,-4,5,142,,,,,,,,,,,,,,,,,
26/10/2012,-624,-70,5,105,50,8,179,2,4,464,3,8,447,-126,7,-163,40,5,-101,,,,,,,,,,,,,,,,,
29/10/2012,94,-2,4,-258,10,9,618,-12,3,0,0,0,16,-30,6,400,0,5,-34,,,,,,,,,,,,,,,,,
30/10/2012,262,44,5,-65,-44,8,408,55,4,0,0,0,-553,100,7,334,6,5,161,,,,,,,,,,,,,,,,,
31/10/2012,-15,44,6,59,-30,8,-665,67,5,-205,11,8,292,17,7,406,23,5,132,,,,,,,,,,,,,,,,,
01/11/2012,923,81,7,279,55,8,151,79,6,314,134,8,-465,-15,6,-791,55,6,389,,,,,,,,,,,,,,,,,
02/11/2012,364,27,7,-161,-11,7,407,6,6,-781,140,9,114,2,7,463,-8,5,156,,,,,,,,,,,,,,,,,
05/11/2012,-554,-5,7,-67,22,7,252,-29,6,-96,-20,8,145,6,7,145,13,6,-13,,,,,,,,,,,,,,,,,
06/11/2012,-51,-42,6,-510,-23,6,-532,-46,6,169,133,8,90,-15,6,-167,-12,5,-5,,,,,,,,,,,,,,,,,
07/11/2012,-877,192,6,189,-103,5,-646,93,6,-1147,295,8,-60,58,6,133,30,6,565,,,,,,,,,,,,,,,,,
08/11/2012,-407,55,6,-45,26,5,374,-16,6,-60,122,8,-343,31,6,167,-32,6,186,,,,,,,,,,,,,,,,,
09/11/2012,25,-57,6,267,13,5,-503,6,6,-523,-4,8,346,15,7,-388,20,6,-7,,,,,,,,,,,,,,,,,
12/11/2012,-724,-4,6,-389,13,5,-249,3,7,987,-1,7,-66,25,8,-33,9,7,45,,,,,,,,,,,,,,,,,
13/11/2012,-889,-37,5,-130,-39,5,242,19,7,195,-53,6,274,-50,7,5,-64,6,-224,,,,,,,,,,,,,,,,,
14/11/2012,-66,54,5,109,-25,5,-9,64,7,-975,175,6,94,5,7,314,7,6,280,,,,,,,,,,,,,,,,,
15/11/2012,157,-22,4,127,3,5,321,-44,6,-492,29,6,807,126,8,-212,40,6,132,,,,,,,,,,,,,,,,,
16/11/2012,330,-95,3,20,-38,5,-196,72,6,164,46,6,-101,-126,7,-20,12,7,-129,,,,,,,,,,,,,,,,,
19/11/2012,272,104,4,-61,-65,4,942,132,7,1073,206,7,157,12,7,295,16,7,405,,,,,,,,,,,,,,,,,
20/11/2012,213,75,5,-200,-37,4,313,10,8,410,-3,6,-579,55,8,-181,-25,7,75,,,,,,,,,,,,,,,,,
21/11/2012,-258,-36,4,369,23,5,1,4,8,417,49,6,54,9,8,137,-18,6,31,,,,,,,,,,,,,,,,,
22/11/2012,363,35,4,303,9,5,-174,-39,8,0,0,0,220,31,8,267,35,7,71,,,,,,,,,,,,,,,,,
23/11/2012,149,51,5,-585,-24,4,235,28,8,901,177,6,0,0,0,376,0,6,232,,,,,,,,,,,,,,,,,
26/11/2012,-82,-5,5,-397,13,4,-167,32,8,-114,41,7,-1009,77,8,9,12,6,170,,,,,,,,,,,,,,,,,
27/11/2012,-183,11,6,-350,19,5,543,13,8,-802,85,8,-24,-52,7,-17,-29,6,47,,,,,,,,,,,,,,,,,
28/11/2012,-349,-26,5,-65,-25,5,526,3,8,351,109,9,237,-67,7,-101,7,6,1,,,,,,,,,,,,,,,,,
29/11/2012,99,18,6,-191,-32,4,637,67,9,129,45,9,75,31,7,104,28,6,157,,,,,,,,,,,,,,,,,
30/11/2012,366,7,7,295,-11,4,75,-3,8,-73,-4,8,-212,1,7,-60,-28,5,-38,,,,,,,,,,,,,,,,,
03/12/2012,622,8,7,-375,1,5,-333,-4,7,70,-62,7,-133,26,8,175,22,5,-9,,,,,,,,,,,,,,,,,
04/12/2012,667,7,7,297,17,6,-153,2,7,-260,14,7,-1046,-13,7,-832,28,6,55,,,,,,,,,,,,,,,,,
05/12/2012,-611,26,8,-187,12,6,1005,23,7,751,85,8,195,89,7,442,16,7,251,,,,,,,,,,,,,,,,,
06/12/2012,-82,-65,7,-529,-4,5,327,9,8,922,48,8,-167,-9,6,324,-12,6,-33,,,,,,,,,,,,,,,,,
07/12/2012,-19,22,7,-412,1,6,75,13,8,-91,-82,7,-452,20,6,-174,-34,6,-60,,,,,,,,,,,,,,,,,
10/12/2012,-264,-46,7,-352,-25,5,42,8,8,414,15,7,518,-50,5,615,6,6,-92,,,,,,,,,,,,,,,,,
11/12/2012,139,61,7,-16,-27,4,-20,-3,7,-269,-78,6,979,14,6,962,19,7,-14,,,,,,,,,,,,,,,,,
12/12/2012,593,20,8,-298,-1,4,264,21,7,-404,4,6,-386,25,7,582,11,7,80,,,,,,,,,,,,,,,,,
13/12/2012,475,-37,7,-947,11,5,327,-16,6,-602,70,6,272,62,7,336,1,7,91,,,,,,,,,,,,,,,,,
14/12/2012,297,-3,6,363,-1,5,-38,8,7,1130,-36,6,-459,-34,6,86,2,8,-64,,,,,,,,,,,,,,,,,
17/12/2012,-184,-1,5,826,5,5,-840,10,8,1117,100,7,1127,-67,5,-43,7,8,54,,,,,,,,,,,,,,,,,
18/12/2012,-598,-20,4,71,-1,4,-470,-24,7,-536,-114,6,-861,-74,5,547,17,8,-216,,,,,,,,,,,,,,,,,
19/12/2012,510,-7,3,9,3,4,748,26,7,-781,99,6,-523,-135,4,434,14,8,0,,,,,,,,,,,,,,,,,
20/12/2012,546,29,4,506,15,5,-456,4,7,-133,-65,5,-1405,54,5,941,12,9,49,,,,,,,,,,,,,,,,,
21/12/2012,-241,-4,3,188,11,5,-73,18,7,77,-119,5,-4,206,5,419,-12,9,100,,,,,,,,,,,,,,,,,
24/12/2012,-295,0,3,-33,10,6,-1533,-14,6,2,-51,4,0,0,0,499,9,9,-46,,,,,,,,,,,,,,,,,
25/12/2012,0,0,0,0,0,0,0,0,0,0,0,0,950,-12,5,0,0,0,-12,,,,,,,,,,,,,,,,,
26/12/2012,169,0,2,0,0,0,0,0,0,829,-24,4,198,99,5,0,0,0,75,,,,,,,,,,,,,,,,,
27/12/2012,83,4,2,24,22,7,521,0,6,90,-19,3,-1871,-28,4,-255,-15,8,-36,,,,,,,,,,,,,,,,,
28/12/2012,-17,38,3,-9,57,8,159,-29,5,-376,157,3,-50,11,4,117,20,8,254,,,,,,,,,,,,,,,,,
31/12/2012,-999,0,3,300,41,8,-157,27,6,-242,-166,3,0,0,0,685,-15,7,-113,,,,,,,,,,,,,,,,,
02/01/2013,-1011,-90,3,-82,-31,8,716,129,6,1122,309,3,0,0,0,507,58,7,375,,,,,,,,,,,,,,,,,
03/01/2013,414,-6,3,-698,3,8,-967,-20,5,406,-22,3,0,0,0,-607,-38,6,-83,,,,,,,,,,,,,,,,,
04/01/2013,62,35,4,-336,-17,8,-667,-43,5,492,44,3,450,84,5,-499,18,6,121,,,,,,,,,,,,,,,,,
07/01/2013,-359,27,4,-313,26,8,-366,25,5,490,-52,3,790,-145,5,-2,8,6,-111,,,,,,,,,,,,,,,,,
08/01/2013,376,-15,4,680,12,8,-929,11,5,412,-48,3,-523,36,6,-169,30,6,26,,,,,,,,,,,,,,,,,
09/01/2013,-69,-6,4,-472,5,8,501,45,5,190,60,4,427,173,7,13,17,7,294,,,,,,,,,,,,,,,,,
10/01/2013,418,-24,4,138,-13,7,-226,-3,5,333,79,5,-179,-18,6,-168,-15,6,6,,,,,,,,,,,,,,,,,
11/01/2013,102,-10,3,-334,3,7,-369,-20,5,-107,-16,5,124,16,6,23,-12,6,-39,,,,,,,,,,,,,,,,,
14/01/2013,105,-8,2,-262,14,7,-13,14,6,189,19,5,0,0,0,-83,-12,5,27,,,,,,,,,,,,,,,,,
15/01/2013,-230,28,3,63,0,6,589,9,6,455,28,6,-1150,36,7,-209,4,6,105,,,,,,,,,,,,,,,,,
16/01/2013,-215,-29,3,101,14,7,752,-13,5,-347,24,6,-2042,206,7,-162,-23,5,179,,,,,,,,,,,,,,,,,
17/01/2013,-193,-58,3,128,35,7,68,28,6,905,85,7,276,-51,7,591,15,6,54,,,,,,,,,,,,,,,,,
18/01/2013,224,-45,2,-23,16,8,-113,-22,6,-340,-54,6,-402,-121,6,119,15,6,-211,,,,,,,,,,,,,,,,,
21/01/2013,112,21,2,14,15,8,126,27,6,0,0,0,-2126,193,6,1115,5,6,261,,,,,,,,,,,,,,,,,
22/01/2013,-59,46,3,-69,18,8,-266,2,6,-713,-62,6,-796,55,7,1126,1,6,60,,,,,,,,,,,,,,,,,
23/01/2013,-101,-5,3,-231,17,8,209,19,6,-1208,-67,6,-658,89,7,261,0,5,53,,,,,,,,,,,,,,,,,
24/01/2013,-86,-47,3,-8,-29,8,500,67,7,198,46,6,1434,180,7,259,26,6,243,,,,,,,,,,,,,,,,,
25/01/2013,21,111,4,85,32,8,-79,-19,7,748,71,6,48,130,8,883,25,7,350,,,,,,,,,,,,,,,,,
28/01/2013,197,-27,4,-115,4,8,-904,-10,6,-915,14,7,602,-179,7,0,0,0,-198,,,,,,,,,,,,,,,,,
29/01/2013,-419,-7,3,38,6,9,126,45,6,-802,-72,6,619,116,7,-460,-45,7,43,,,,,,,,,,,,,,,,,
30/01/2013,602,-45,3,463,-21,8,-457,16,7,361,-44,5,730,200,7,261,8,7,114,,,,,,,,,,,,,,,,,
31/01/2013,-129,24,4,-358,22,8,-1051,46,7,-450,49,5,789,81,8,-410,18,8,240,,,,,,,,,,,,,,,,,
01/02/2013,529,40,5,387,39,8,274,70,8,1193,149,5,-1593,3,9,936,41,8,342,,,,,,,,,,,,,,,,,
04/02/2013,-613,185,5,-77,118,8,-1062,100,8,-574,130,6,450,6,9,-625,13,8,552,,,,,,,,,,,,,,,,,
05/02/2013,181,21,5,-34,-41,7,450,36,8,470,99,7,-481,58,9,1011,-16,7,157,,,,,,,,,,,,,,,,,
06/02/2013,-452,85,6,-55,52,7,166,12,8,417,7,8,636,227,9,154,37,7,420,,,,,,,,,,,,,,,,,
07/02/2013,85,10,7,-583,38,8,-478,67,8,430,-42,7,-488,49,9,399,21,8,143,,,,,,,,,,,,,,,,,
08/02/2013,581,44,7,107,35,8,382,36,9,694,49,7,-292,27,9,1126,36,8,227,,,,,,,,,,,,,,,,,
11/02/2013,-497,-6,7,-347,9,8,78,13,10,141,-22,6,0,0,0,-419,9,8,3,,,,,,,,,,,,,,,,,
12/02/2013,11,41,8,-36,-42,7,-394,-61,9,919,48,7,-986,-22,9,318,2,9,-34,,,,,,,,,,,,,,,,,
13/02/2013,554,34,9,381,7,8,-161,-21,8,606,-36,7,-487,83,9,-108,-42,8,25,,,,,,,,,,,,,,,,,
14/02/2013,-456,67,9,159,-22,7,-743,32,8,669,-10,6,298,34,9,-475,-33,7,68,,,,,,,,,,,,,,,,,
15/02/2013,-622,42,9,308,-6,6,94,1,8,1180,9,6,-629,65,9,-949,-2,6,109,,,,,,,,,,,,,,,,,
18/02/2013,271,38,9,136,11,6,275,-10,7,0,0,0,170,90,9,-148,-22,5,107,,,,,,,,,,,,,,,,,
19/02/2013,99,138,9,89,74,7,-13,-61,6,628,54,6,234,36,9,-891,-18,5,223,,,,,,,,,,,,,,,,,
20/02/2013,-530,18,9,-86,24,7,-675,-16,5,-350,108,6,529,-18,8,-896,-13,4,103,,,,,,,,,,,,,,,,,
21/02/2013,-277,98,9,-76,62,7,-927,103,5,76,-47,5,-454,96,8,-984,85,4,397,,,,,,,,,,,,,,,,,
22/02/2013,291,42,9,336,60,7,375,44,5,304,120,6,755,147,8,223,38,4,451,,,,,,,,,,,,,,,,,
25/02/2013,600,41,10,-298,0,6,-91,-19,4,616,-217,5,-1538,-98,7,-230,-37,3,-330,,,,,,,,,,,,,,,,,
26/02/2013,-567,85,10,39,12,7,-187,85,5,179,116,6,-1259,51,8,-189,34,3,383,,,,,,,,,,,,,,,,,
27/02/2013,-627,-34,9,-378,-49,6,396,56,6,931,175,6,54,-165,7,-280,-24,3,-41,,,,,,,,,,,,,,,,,
28/02/2013,-33,-30,8,-139,-11,6,-31,-35,5,25,-21,6,-132,-162,6,195,67,4,-192,,,,,,,,,,,,,,,,,
01/03/2013,66,-27,7,-363,12,7,270,18,5,185,36,7,-322,-141,5,852,-19,4,-121,,,,,,,,,,,,,,,,,
04/03/2013,-160,-37,6,360,29,7,-424,33,6,478,38,7,-275,43,5,404,-73,4,33,,,,,,,,,,,,,,,,,
05/03/2013,586,90,6,237,49,7,-822,-86,6,-5,-126,6,610,-50,4,397,60,5,-63,,,,,,,,,,,,,,,,,
06/03/2013,594,12,6,-330,18,7,-857,4,7,-717,-42,5,1170,121,5,-147,-43,5,70,,,,,,,,,,,,,,,,,
07/03/2013,6,6,6,113,11,7,-908,-11,6,-967,-34,5,-347,69,5,-393,11,5,52,,,,,,,,,,,,,,,,,
08/03/2013,58,15,6,-831,-26,6,-1156,-45,5,-436,-67,4,-123,-218,4,1166,15,5,-326,,,,,,,,,,,,,,,,,
11/03/2013,72,17,6,-774,-5,6,-670,-20,5,-453,-50,4,-139,14,5,396,25,6,-19,,,,,,,,,,,,,,,,,
12/03/2013,-2,5,6,-660,-16,5,6,7,5,-1390,-3,3,-488,119,5,-253,34,6,146,,,,,,,,,,,,,,,,,
13/03/2013,-321,-6,6,-460,-2,5,309,-29,4,-990,-5,2,132,-12,5,682,-27,6,-81,,,,,,,,,,,,,,,,,
14/03/2013,-58,-45,6,-135,-17,5,425,47,5,-252,-84,2,-585,-49,5,-158,58,6,-90,,,,,,,,,,,,,,,,,
15/03/2013,-533,31,7,-723,25,5,-349,39,5,-879,25,2,-69,-123,5,105,85,7,82,,,,,,,,,,,,,,,,,
18/03/2013,-550,-87,7,102,57,5,60,-32,4,211,-62,1,-1173,144,5,-278,86,8,106,,,,,,,,,,,,,,,,,
19/03/2013,82,-33,6,-417,37,5,185,-17,4,-811,-4,1,242,62,6,-365,31,8,76,,,,,,,,,,,,,,,,,
20/03/2013,242,6,6,198,32,5,269,-8,3,67,56,2,0,0,0,-281,21,9,107,,,,,,,,,,,,,,,,,
21/03/2013,377,-57,5,-434,46,5,-311,45,4,-1007,90,3,366,44,6,-376,6,9,174,,,,,,,,,,,,,,,,,
22/03/2013,821,-7,4,-408,-4,5,130,5,5,1173,90,4,-886,160,6,60,7,9,251,,,,,,,,,,,,,,,,,
25/03/2013,0,117,4,-109,96,6,-50,15,6,166,-64,4,-743,-38,6,-352,-20,8,106,,,,,,,,,,,,,,,,,
26/03/2013,163,-9,3,379,14,7,-97,-21,5,198,112,5,899,10,6,-156,28,8,134,,,,,,,,,,,,,,,,,
27/03/2013,122,-117,3,-57,51,8,513,-11,5,910,-34,5,-643,-17,5,-401,-34,8,-162,,,,,,,,,,,,,,,,,
28/03/2013,-245,-4,3,109,20,9,707,24,5,-173,-52,5,-571,121,6,-154,27,8,136,,,,,,,,,,,,,,,,,
29/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,-832,8,7,0,0,0,8,,,,,,,,,,,,,,,,,
01/04/2013,-283,0,2,0,0,0,0,0,0,-342,5,5,-1373,236,8,0,0,0,241,,,,,,,,,,,,,,,,,
02/04/2013,1068,138,3,433,75,9,298,79,5,338,89,6,-161,49,8,-115,-16,7,414,,,,,,,,,,,,,,,,,
03/04/2013,-979,52,4,424,-35,8,-300,71,6,-909,112,7,706,250,8,-303,33,7,483,,,,,,,,,,,,,,,,,
04/04/2013,223,-86,3,39,-42,7,-782,76,7,825,56,7,1215,447,8,-138,40,7,491,,,,,,,,,,,,,,,,,
05/04/2013,-871,162,4,-114,65,7,-146,94,8,174,-41,6,-280,47,8,-173,26,7,353,,,,,,,,,,,,,,,,,
08/04/2013,59,-6,4,-151,10,7,-57,-27,7,-643,-49,5,-4,-110,8,1,14,7,-168,,,,,,,,,,,,,,,,,
09/04/2013,-634,66,4,97,-17,7,593,36,7,-674,-60,5,-546,117,8,257,67,7,209,,,,,,,,,,,,,,,,,
10/04/2013,142,147,5,629,59,7,436,74,7,339,128,5,333,111,9,190,-16,7,503,,,,,,,,,,,,,,,,,
11/04/2013,36,73,6,-129,-36,6,-374,-29,7,-781,-63,5,442,104,9,412,36,7,85,,,,,,,,,,,,,,,,,
12/04/2013,-910,87,7,-462,37,6,195,-32,7,32,0,5,479,-83,8,38,6,8,15,,,,,,,,,,,,,,,,,
15/04/2013,-729,28,8,-146,19,6,157,-40,6,-1665,266,5,-116,70,8,-136,42,8,385,,,,,,,,,,,,,,,,,
16/04/2013,-99,-2,7,184,-9,5,-803,39,6,194,158,5,497,197,8,121,-23,8,360,,,,,,,,,,,,,,,,,
17/04/2013,-1361,217,7,-164,108,6,-458,61,6,21,-138,4,253,53,8,94,50,8,351,,,,,,,,,,,,,,,,,
18/04/2013,805,-46,7,-592,18,7,-483,0,5,-322,82,4,-610,52,8,454,-68,7,38,,,,,,,,,,,,,,,,,
19/04/2013,1105,-30,6,-267,-19,6,190,43,5,-62,-11,4,-464,-48,7,-60,-12,6,-77,,,,,,,,,,,,,,,,,
22/04/2013,33,-38,6,158,-21,5,3,-6,5,89,19,5,0,-31,7,121,32,6,-45,,,,,,,,,,,,,,,,,
23/04/2013,803,181,6,334,127,6,289,125,5,-199,-153,5,-358,16,7,205,48,6,344,,,,,,,,,,,,,,,,,
